product_name,code_country,pnns_groups_1,pnns_groups_2,nutrition-score-uk_100g,nutrition-score-fr_100g,sodium_100g,salt_100g,proteins_100g,energy_100g,saturated-fat_100g,sugars_100g,fat_100g,carbohydrates_100g
Mousse au chocolat au lait Leader Price,FRA,Milk and dairy products,Dairy desserts,9.0,9.0,0.08,0.2032,4.8,767.0,5.5,20.4,8.4,21.1
Mousse aux marrons,FRA,Milk and dairy products,Dairy desserts,11.0,11.0,0.062992125984252,0.16,2.7,788.0,4.6,25.4,6.7,28.7
Gateau semoule aux raisins,FRA,Sugary snacks,Biscuits and cakes,3.0,3.0,0.0393700787401575,0.1,3.9,599.0,1.8,18.0,2.9,25.0
Crème caramel aux œufs extra-frais,FRA,Milk and dairy products,Dairy desserts,3.0,3.0,0.06,0.1524,4.3,552.0,2.0,18.0,3.3,21.0
Tiramisu au Spéculoos,ITA,unknown,unknown,19.0,19.0,0.15748031496063,0.4,3.8,1361.0,10.2,19.7,12.3,45.9
"Le petit Suisse, nature (10 % MG)",FRA,Milk and dairy products,Dairy desserts,2.0,2.0,0.0393700787401575,0.1,8.3,596.0,6.9,3.2,10.0,4.2
"Kids Fromages frais aux fruits (3,3 % MG) ",FRA,Milk and dairy products,Cheese,1.0,1.0,0.02,0.0508,6.7,457.0,2.1,12.4,3.3,12.9
jus de pomme et de grenade,AUT,Beverages,Fruit juices,-3.0,5.0,0.0,0.0,0.5,204.0,0.0,12.0,0.0,12.0
Pur jus d'orange sanguine de Sicile avec pulpe,AUT,Beverages,Fruit juices,-3.0,4.0,0.0,0.0,0.3,201.0,0.0,10.0,0.0,11.5
Smoothie Mangue Fruit de la Passion,AUT,Beverages,Non-sugared beverages,2.0,17.0,0.0,0.0,0.6,242.0,0.0,12.0,0.0,13.0
Smoothie framboise myrtille,FRA,Beverages,Non-sugared beverages,1.0,18.0,0.0,0.0,0.5,284.0,0.0,15.2,0.0,15.3
Purée de Pomme banane ,FRA,Fruits and vegetables,Fruits,-6.0,-6.0,0.0,0.0,0.6,257.0,0.0,12.0,0.2,13.0
Dessert de Pomme fraise,FRA,Fruits and vegetables,Fruits,-4.0,-4.0,0.0,0.0,0.4,301.0,0.0,16.0,0.2,16.0
Mini Blinis,FRA,Salty snacks,Appetizers,10.0,10.0,0.7,1.778,6.3,1148.0,1.3,2.0,10.1,38.8
Houmous,FRA,Composite foods,One-dish meals,-1.0,-1.0,0.39399999999999996,1.00076,8.2,1169.0,2.1,1.2,21.8,10.6
Crème fraîche Bio (30 % MG),FRA,Milk and dairy products,Milk and yogurt,13.0,13.0,0.02,0.0508,2.4,1183.0,20.0,1.9,30.0,1.9
Crème épaisse légère (15 % MG),FRA,Milk and dairy products,Milk and yogurt,11.0,11.0,0.031496062992126,0.08,2.5,705.0,10.0,3.5,15.0,6.3
Crème semi-épaisse légère (18 % MG),FRA,Milk and dairy products,Milk and yogurt,12.0,12.0,0.0393700787401575,0.1,2.5,811.0,12.0,4.2,18.0,6.0
Pain de mie Sans Croûte Nature (21 tranches),FRA,Cereals and potatoes,Bread,1.0,1.0,0.42,1.0668,7.9,1029.0,0.4,6.9,2.9,45.2
Pain de mie spécial sandwich complet,FRA,Cereals and potatoes,Bread,0.0,0.0,0.492125984251969,1.25,7.0,1110.0,0.6,4.6,4.8,44.8
Pain tranché au seigle,DEU,Cereals and potatoes,Bread,-2.0,-2.0,0.5,1.27,7.1,869.0,0.2,2.3,1.0,40.0
Lait fermenté ,FRA,Milk and dairy products,Milk and yogurt,-1.0,-1.0,0.0511811023622047,0.13,3.2,148.0,0.3,4.4,0.5,4.4
Bouquets de mâche,FRA,Fruits and vegetables,Vegetables,-9.0,-9.0,0.0,0.0,2.0,74.0,0.15,0.0,0.0,1.2
Mini Pizzas 4 Fromages (9 Pièces),DEU,Composite foods,Pizza pies and quiche,17.0,17.0,0.65748031496063,1.67,11.9,1380.0,8.3,1.0,17.9,29.5
"Pizzas Jambon Fromage (x 3), Surgelé",ITA,unknown,unknown,1.0,1.0,0.649606299212598,1.65,7.3,891.0,1.0,2.3,5.0,32.8
"Pizza Jambon Fromage, Cuite sur pierre",DEU,Composite foods,Pizza pies and quiche,0.0,0.0,0.448818897637795,1.14,9.5,836.0,2.2,2.6,4.9,27.9
"Pizza Bolognaise, Cuite sur pierre",DEU,Composite foods,Pizza pies and quiche,-1.0,-1.0,0.330708661417323,0.84,9.8,818.0,2.1,2.8,4.9,26.6
3 pizzas aux trois fromages,ITA,unknown,unknown,7.0,7.0,0.641732283464567,1.63,8.0,951.0,2.4,2.2,6.2,33.1
"Pizza Chorizo, Cuite sur pierre",DEU,Composite foods,Pizza pies and quiche,2.0,2.0,0.40944881889763796,1.04,9.9,906.0,4.2,2.1,8.3,24.2
"Pizza Chèvre, Cuite sur pierre",AUT,Composite foods,Pizza pies and quiche,9.0,9.0,0.47244094488189003,1.2,9.8,956.0,4.1,2.2,8.3,27.4
"Pizza chiffonnade de jambon et roquette, Surgelé",ITA,unknown,unknown,3.0,3.0,0.5,1.27,10.0,960.0,3.5,3.6,7.7,29.0
Tourte à la parisienne - surgelée 500 g,FRA,Composite foods,One-dish meals,11.0,11.0,0.39,0.9906,4.4,947.0,6.7,1.1,13.1,22.2
Quiche Lorraine,FRA,Composite foods,Pizza pies and quiche,14.0,14.0,0.433070866141732,1.1,9.4,1039.0,7.9,2.6,15.7,17.1
12 escargots de Bourgogne à la bourguignonne,FRA,Composite foods,One-dish meals,18.0,18.0,0.6,1.524,10.1,1316.0,21.1,0.7,29.8,1.8
Paniers feuilletés noix de Saint-Jacques* ,FRA,Composite foods,One-dish meals,15.0,15.0,0.358267716535433,0.91,6.8,1029.0,9.6,3.6,14.2,21.8
10 tranches de poisson blanc nature,DEU,Fish Meat Eggs,Fish and seafood,-3.0,-3.0,0.0905511811023622,0.23,19.0,360.0,0.1,0.0,1.0,0.0
"Penne Poulet Pesto, Surgelé",FRA,Composite foods,One-dish meals,-2.0,-2.0,0.19685039370078697,0.5,8.4,632.0,2.1,1.9,6.8,13.1
"Poêlée de Légumes à l'Orientale, Surgelé",FRA,Composite foods,One-dish meals,-4.0,-4.0,0.244094488188976,0.62,3.8,388.0,1.0,3.1,5.8,5.1
Poêlée Franc-Comtoise,FRA,Composite foods,One-dish meals,3.0,3.0,0.36,0.9144,5.5,773.0,4.9,1.9,10.0,17.1
"Cassolette de fruits de mer, poisson et riz",FRA,Composite foods,One-dish meals,3.0,3.0,0.19,0.4826,4.4,520.0,3.0,0.9,4.4,16.3
"Penne au Poulet ,sauce Champignons, Surgelé",FRA,Composite foods,One-dish meals,2.0,2.0,0.26,0.6604,6.4,581.0,3.6,1.2,5.8,14.7
"Serpentini Poisson et Crevettes, Surgelé",FRA,Composite foods,One-dish meals,2.0,2.0,0.24015748031496104,0.61,5.0,519.0,3.5,0.8,5.0,14.2
Sauté de légumes au poulet,FRA,Composite foods,One-dish meals,-4.0,-4.0,0.15,0.381,6.0,254.0,1.33,2.5,3.0,1.3
Moules Pommes de terre rissolées,FRA,Composite foods,One-dish meals,0.0,0.0,0.26,0.6604,6.6,606.0,2.52,0.8,7.1,13.1
Sauté de volaille et riz,FRA,Composite foods,One-dish meals,1.0,1.0,0.27,0.6858,7.2,525.0,3.3,1.2,4.1,14.3
"Lasagnes à la Bolognaise, Surgelé",FRA,Composite foods,One-dish meals,0.0,0.0,0.262,0.667,5.33,487.0,2.3,2.8,5.33,11.0
"Moussaka à la Crétoise, Surgelé",ITA,Composite foods,One-dish meals,3.0,3.0,0.27952755905511795,0.71,4.7,582.0,1.8,1.9,10.9,5.5
"Cannelloni à la Bolognaise, Surgelé",ITA,Cereals and potatoes,Cereals,-1.0,-1.0,0.318897637795276,0.81,7.1,526.0,2.1,2.5,4.8,12.1
Poisson à l'oseille au riz basmati,FRA,Composite foods,One-dish meals,-3.0,-3.0,0.2,0.508,5.9,375.0,1.4,8.7,1.4,12.5
"Tagliatelles sauce pesto et noix de Saint Jacques*, Surgelé",FRA,Composite foods,One-dish meals,-2.0,-2.0,0.2,0.508,6.1,399.0,0.3,1.6,3.1,10.2
Cabillaud risoni et ratatouille,FRA,Composite foods,One-dish meals,-3.0,-3.0,0.23622047244094502,0.6,6.7,430.0,0.7,2.4,3.8,9.6
10 Super Tendre,FRA,Fish Meat Eggs,Meat,5.0,5.0,0.17716535433070899,0.45,16.0,844.0,7.5,1.0,15.0,1.0
Haché pur boeuf,FRA,Fish Meat Eggs,Meat,11.0,11.0,0.0393700787401575,0.1,17.0,1029.0,8.6,0.0,20.0,0.0
4 steaks hachés surgelés,FRA,Fish Meat Eggs,Meat,-2.0,-2.0,0.0590551181102362,0.15,20.0,528.0,2.2,0.2,5.0,0.2
Pommes Noisettes,BEL,unknown,unknown,5.0,5.0,0.433,1.09982,2.5,746.0,3.0,0.4,6.7,25.9
Râpés de pomme de terre & légumes,FRA,Composite foods,One-dish meals,1.0,1.0,0.299212598425197,0.76,2.5,532.0,1.6,1.3,6.8,12.9
Légumes cuisinés à la méridionale,ITA,Fruits and vegetables,Vegetables,-8.0,-8.0,0.0945,0.24003000000000002,1.3,295.0,0.7,2.2,5.0,3.5
"Champignons de Paris émincés, Surgelé",NLD,Fruits and vegetables,Vegetables,-4.0,-4.0,0.01,0.0254,2.7,71.0,0.0,0.2,0.0,0.3
Julienne de légumes,BEL,Fruits and vegetables,Vegetables,-9.0,-9.0,0.0394,0.100076,1.3,123.0,0.0,2.7,0.0,4.5
4 cônes vanille-fraise,FRA,Milk and dairy products,Ice cream,17.0,17.0,0.0866141732283465,0.22,2.6,1068.0,8.9,28.1,10.3,37.4
10 bâtonnets Saveur Vanille,FRA,Milk and dairy products,Ice cream,18.0,18.0,0.0393700787401575,0.1,2.4,1213.0,16.4,23.7,19.6,26.0
10 bâtonnets au chocolat,FRA,Milk and dairy products,Ice cream,18.0,18.0,0.0492125984251968,0.125,2.3,1303.0,16.9,26.1,20.4,29.3
Xtra Gourmand Cônes Choco Biscuit,FRA,Milk and dairy products,Ice cream,17.0,17.0,0.13,0.3302,3.5,1164.0,8.2,28.4,11.7,39.0
Glace rhum & raisins,FRA,Milk and dairy products,Ice cream,14.0,14.0,0.0393700787401575,0.1,1.8,788.0,7.6,23.4,8.6,25.7
Glace vanille bourbon,FRA,Milk and dairy products,Ice cream,11.0,11.0,0.0511811023622047,0.13,1.8,691.0,5.3,22.2,6.1,25.5
Glace pistache avec éclats de pistache,FRA,Milk and dairy products,Ice cream,13.0,13.0,0.0354330708661417,0.09,2.3,852.0,7.5,21.6,10.7,24.2
Crème glacée chocolat,FRA,Milk and dairy products,Ice cream,16.0,16.0,0.4,1.016,5.6,968.0,7.6,19.4,13.1,22.3
Tarte Tatin LP,FRA,unknown,unknown,9.0,9.0,0.0590551181102362,0.15,1.8,944.0,5.3,21.2,7.8,35.8
Haricots verts Très Fins surgelés ,FRA,Fruits and vegetables,Vegetables,-11.0,-11.0,0.001,0.0025399999999999997,2.2,151.0,0.0,1.6,0.2,4.3
Pizza Maxi Jambon-Fromage,FRA,Composite foods,Pizza pies and quiche,8.0,8.0,0.551181102362205,1.4,6.5,1020.0,2.2,5.3,6.5,37.7
Filet de Bacon,FRA,Fish Meat Eggs,Meat,12.0,12.0,1.1811023622047199,3.0,22.2,532.0,1.6,0.8,4.0,0.8
2 Coquilles de Noix de St-Jacques de la baie de St-Brieuc,FRA,Composite foods,One-dish meals,1.0,1.0,0.255905511811024,0.65,7.3,496.0,3.7,2.2,6.3,7.7
Brandade de morue supérieure,FRA,unknown,unknown,1.0,1.0,0.358267716535433,0.91,6.4,506.0,0.8,0.5,7.3,7.3
Müesli Bio au raisins,FRA,Cereals and potatoes,Breakfast cereals,-1.0,-1.0,0.0393700787401575,0.1,8.5,1510.0,0.5,26.7,3.75,67.0
Germalevure,FRA,unknown,unknown,-4.0,-4.0,0.04,0.1016,32.0,1549.0,1.4,8.4,7.8,34.7
Sirop de cerise griotte,FRA,Beverages,Sweetened beverages,14.0,20.0,0.0078740157480315,0.02,0.05,1356.0,0.0,75.3,0.0,79.7
Sauce Patates et sa ciboulette et son persil,FRA,Fat and sauces,Dressings and sauces,17.0,17.0,0.669,1.6992599999999998,1.7,2325.0,4.8,4.0,60.0,5.2
Fleur de Colza,FRA,Fat and sauces,Fats,16.0,10.0,0.0,0.0,0.0,3700.0,6.5,0.0,100.0,0.0
Sauce Grill' (tomate-oignon),FRA,Fat and sauces,Dressings and sauces,20.0,20.0,1.02,2.5908,1.3,2095.0,4.0,6.0,51.0,10.4
Isio 4,FRA,Fat and sauces,Fats,18.0,10.0,0.0,0.0,0.0,3766.0,8.5,0.0,100.0,0.0
Mayonnaise Fine & Douce sans moutarde,FRA,Fat and sauces,Dressings and sauces,18.0,18.0,0.5118110236220471,1.3,1.0,2703.0,5.7,1.6,71.0,2.9
Sauce saveur poulet rôti,FRA,Fat and sauces,Dressings and sauces,20.0,20.0,1.10236220472441,2.8,1.2,2011.0,3.9,6.2,50.0,7.9
Mayonnaise,FRA,Fat and sauces,Dressings and sauces,18.0,18.0,0.5118110236220471,1.3,1.2,2722.0,5.6,2.0,71.6,3.1
Mayonnaise légère ,FRA,Fat and sauces,Dressings and sauces,14.0,14.0,0.8267716535433071,2.1,1.5,1145.0,2.3,3.2,26.6,8.0
Mayonnaise Saveur Forte,FRA,Fat and sauces,Dressings and sauces,18.0,18.0,0.5,1.27,1.5,2710.0,5.5,2.5,71.0,3.5
Mayonnaise Fine & Douce sans moutarde,FRA,Fat and sauces,Dressings and sauces,18.0,18.0,0.5118110236220471,1.3,1.0,2703.0,5.7,1.6,71.0,2.9
Mayonnaise saveur forte,FRA,Fat and sauces,Dressings and sauces,18.0,18.0,0.5,1.27,1.5,2710.0,5.52,2.5,71.0,3.5
Sauce Frites (oignons et persil),FRA,Fat and sauces,Dressings and sauces,21.0,21.0,0.945,2.4003,1.5,2326.0,4.4,6.3,58.0,9.3
Petit Suisse au lait de Normandie,FRA,Milk and dairy products,Dairy desserts,1.0,1.0,0.0393700787401575,0.1,9.0,551.0,5.5,3.4,9.2,3.4
Mousse au fromage frais sucré aux fruits,FRA,Milk and dairy products,Dairy desserts,4.0,4.0,0.0354,0.089916,6.4,610.0,4.6,13.2,7.1,14.0
Fromage blanc 0 % sucré et Müesli,FRA,Milk and dairy products,Cheese,-1.0,-1.0,0.0393700787401575,0.1,7.2,375.0,0.2,10.2,0.7,13.1
Fromage frais à la fraise,FRA,Milk and dairy products,Cheese,4.0,4.0,0.0393700787401575,0.1,5.9,584.0,2.5,18.8,4.0,19.6
Saint-Paulin (23% MG),FRA,Milk and dairy products,Cheese,21.0,16.0,0.740157480314961,1.88,23.3,1247.0,15.0,0.0,23.0,0.0
Raclette tranches,FRA,Milk and dairy products,Cheese,22.0,17.0,0.78740157480315,2.0,25.6,1397.0,17.8,0.0,26.0,0.0
Cancoillotte Ail,FRA,Milk and dairy products,Cheese,5.0,5.0,0.5118110236220471,1.3,15.5,570.0,5.0,0.5,8.0,0.5
10 burgers surgelés (15% M.G),FRA,Fish Meat Eggs,Meat,0.0,0.0,0.063,0.16002,13.4,865.0,6.2,0.0,14.9,3.6
Raviolini aux Oeufs frais Jambon ,FRA,Cereals and potatoes,Cereals,11.0,11.0,0.669,1.6992599999999998,10.1,1074.0,1.8,1.4,5.8,39.2
Ravioles du Dauphiné surgelées,FRA,Cereals and potatoes,Cereals,15.0,15.0,0.62992125984252,1.6,13.9,1151.0,6.3,0.9,9.9,31.2
Tortellini Bœuf Bolognaise ,FRA,Cereals and potatoes,Cereals,3.0,3.0,0.393700787401575,1.0,10.2,1070.0,1.6,1.4,4.3,42.3
Soufflés au Brochet bio,FRA,Composite foods,One-dish meals,12.0,12.0,0.393700787401575,1.0,6.7,767.0,6.4,0.3,11.3,13.4
4 quenelles beurre semoule nature,FRA,Composite foods,One-dish meals,15.0,15.0,0.393700787401575,1.0,7.2,894.0,9.2,0.4,14.4,13.4
Risotto Poulet rôti & Légumes du soleil,FRA,Composite foods,One-dish meals,3.0,3.0,0.275590551181102,0.7,5.6,527.0,2.9,1.0,5.0,14.5
Gnocchi à poêler Bio,FRA,Cereals and potatoes,Cereals,3.0,3.0,0.47244094488189003,1.2,8.9,943.0,1.3,1.9,3.6,37.1
Ravioles,FRA,Cereals and potatoes,Cereals,17.0,17.0,0.590551181102362,1.5,12.9,1191.0,8.1,1.5,12.0,29.9
Muesli croustillant Nature,FRA,Cereals and potatoes,Breakfast cereals,9.0,9.0,0.0275590551181102,0.07,7.9,1769.0,5.1,21.9,13.6,62.7
Pâtes Demi complètes (Cheveux d'Ange) Bio,ITA,Cereals and potatoes,Cereals,-5.0,-5.0,0.0015748031496063,0.004,11.1,1494.0,1.36,3.8,1.8,72.1
"Pâtes complètes, Spaghetti Bio",ITA,Cereals and potatoes,Cereals,-5.0,-5.0,0.00236220472440945,0.006,11.2,1453.0,0.58,5.0,2.7,64.5
2 galettes de céréales - épinards & pignons de pin,FRA,Composite foods,One-dish meals,-2.0,-2.0,0.38188976377952794,0.97,5.5,869.0,1.0,3.0,8.1,26.1
Saucisses fumées x2 au bois de hêtre,FRA,Fish Meat Eggs,Processed meat,22.0,22.0,0.8661417322834649,2.2,17.0,1300.0,11.0,0.5,27.0,0.7
Céréales soufflées au chocolat,FRA,Cereals and potatoes,Breakfast cereals,1.0,1.0,0.0393700787401575,0.1,6.2,1370.0,1.1,18.6,2.2,67.7
P'tit Déj Biscuits Chocolat et Quinoa,FRA,Sugary snacks,Biscuits and cakes,16.0,16.0,0.15,0.381,7.0,2008.0,11.0,27.0,21.0,63.0
Chocolat noir 100% cacao ,FRA,Sugary snacks,Chocolate products,12.0,12.0,0.036000000000000004,0.09144,11.8,2470.0,33.5,0.9,53.0,7.0
Ratatouille,FRA,Composite foods,One-dish meals,3.0,3.0,0.23622047244094502,0.6,1.1,422.0,0.9,2.4,7.6,7.2
Haché de Canard,FRA,Fish Meat Eggs,Meat,-4.0,-4.0,0.307086614173228,0.78,16.0,491.0,1.7,0.0,4.8,1.3
Croq' Fromage (2),FRA,Composite foods,One-dish meals,12.0,12.0,0.76,1.9304,13.7,930.0,3.2,3.5,13.2,11.7
Croq' Bolognaise,FRA,Composite foods,One-dish meals,2.0,2.0,0.5157480314960631,1.31,12.1,929.0,3.5,2.3,12.7,13.8
l'escalope Cordon Bleu Dinde,FRA,Composite foods,One-dish meals,4.0,4.0,0.47244094488189003,1.2,14.0,917.0,3.5,1.8,12.0,14.0
Cordon Bleu de Poulet (2),FRA,Composite foods,One-dish meals,11.0,11.0,0.610236220472441,1.55,13.0,1033.0,4.2,1.6,15.6,12.8
Beignets de Poulet (10),FRA,Composite foods,One-dish meals,9.0,9.0,0.551181102362205,1.4,10.2,1052.0,2.9,0.8,15.8,16.5
Poulet à la Mexicaine,FRA,Fish Meat Eggs,Meat,15.0,15.0,0.433070866141732,1.1,15.0,1067.0,8.7,0.0,22.0,0.0
Poulet au Paprika,FRA,Fish Meat Eggs,Meat,11.0,11.0,0.47244094488189003,1.2,17.0,842.0,4.2,0.0,15.0,0.0
Boudins blancs de volaille nature,FRA,Fish Meat Eggs,Processed meat,12.0,12.0,0.5118110236220471,1.3,9.5,882.0,5.4,2.7,17.0,4.9
Boudins blancs de volaille aux morilles,FRA,Fish Meat Eggs,Processed meat,12.0,12.0,0.5118110236220471,1.3,9.5,872.0,5.4,2.6,17.0,4.5
Saucisses de Volaille,FRA,Fish Meat Eggs,Processed meat,15.0,15.0,0.62992125984252,1.6,16.0,897.0,7.4,0.6,17.0,1.1
Extra Grignottes Nature,FRA,Fish Meat Eggs,Meat,4.0,4.0,0.551181102362205,1.4,23.0,731.0,2.3,0.9,8.4,0.9
Pané Savoyard façon Tartiflette,FRA,Composite foods,One-dish meals,9.0,9.0,0.48818897637795294,1.24,9.5,1069.0,4.6,2.3,14.6,20.6
Pané Normand (2) ,FRA,Composite foods,One-dish meals,2.0,2.0,0.44,1.1176,10.3,954.0,3.9,1.0,14.5,13.4
Beignet Asiatique farce Samoussa,FRA,unknown,unknown,1.0,1.0,0.425196850393701,1.08,10.0,839.0,1.7,2.7,9.2,18.6
Cordon Bleu de dinde Disney,FRA,Composite foods,One-dish meals,0.0,0.0,0.5,1.27,20.0,831.0,1.4,3.2,7.3,14.0
Blanc de poulet,FRA,Fish Meat Eggs,Meat,11.0,11.0,0.9448818897637801,2.4,18.0,479.0,1.0,0.7,3.9,1.7
Bacon de dinde fumé au bois de hêtre,FRA,Fish Meat Eggs,Meat,11.0,11.0,1.35433070866142,3.44,26.0,499.0,0.1,0.7,0.5,2.1
Grignottes façon Tapas,FRA,Composite foods,One-dish meals,3.0,3.0,0.47,1.1938,23.0,840.0,2.8,0.9,11.0,2.5
Pané façon Croq' Monsieur Jambon de dinde Béchamel,FRA,Composite foods,One-dish meals,2.0,2.0,0.5118110236220471,1.3,11.0,855.0,2.8,2.4,12.0,12.0
"Lardons de Canard, Fumés au Bois de Hêtre",FRA,Fish Meat Eggs,Processed meat,3.0,3.0,0.7047244094488192,1.79,18.0,462.0,0.7,1.8,3.0,2.3
Lardons de volaille fumés au bois de hêtre,FRA,Fish Meat Eggs,Processed meat,19.0,19.0,1.04724409448819,2.66,19.0,1045.0,6.5,0.7,19.0,1.0
Croc'Régal façon Bolognaise,FRA,Fish Meat Eggs,Meat,12.0,12.0,0.5590551181102359,1.42,11.0,1035.0,3.9,2.0,16.0,15.0
Dés de Dinde,FRA,Fish Meat Eggs,Meat,12.0,12.0,1.04724409448819,2.66,17.0,437.0,1.1,0.8,3.6,0.8
Emincés de Poulet marinés Barbecue,FRA,Fish Meat Eggs,Meat,3.0,3.0,0.551181102362205,1.4,17.0,579.0,1.8,1.6,6.3,2.8
Emincés de Poulet marinés Tikka,FRA,Fish Meat Eggs,Meat,1.0,1.0,0.433070866141732,1.1,18.0,563.0,1.8,1.3,6.4,1.3
Pané aux légumes gourmands Épinards chèvre,FRA,Fish Meat Eggs,Meat,2.0,2.0,0.47244094488189003,1.2,12.4,929.0,3.8,1.3,12.9,13.1
2 Médaillons de Cerf Rossini,FRA,Fish Meat Eggs,Meat,-1.0,-1.0,0.102362204724409,0.26,21.8,581.0,2.7,0.0,5.5,0.5
Pané italien aux tomates cuisinées,FRA,unknown,unknown,1.0,1.0,0.5354330708661421,1.36,13.9,862.0,2.2,2.0,11.0,11.7
2 Médaillons de Cerf aux Girolles,FRA,Fish Meat Eggs,Meat,-3.0,-3.0,0.102362204724409,0.26,23.2,466.0,0.6,0.0,1.3,1.5
Filet de Dinde,FRA,Fish Meat Eggs,Processed meat,3.0,3.0,0.6968503937007869,1.77,22.0,428.0,0.2,0.6,1.0,0.4
Filet de Poulet (4 Tranches),FRA,Fish Meat Eggs,Processed meat,2.0,2.0,0.610236220472441,1.55,21.0,464.0,0.5,0.6,2.4,0.8
100 % Filet de Poulet Fermier (2 Tranches),FRA,Fish Meat Eggs,Processed meat,2.0,2.0,0.5590551181102359,1.42,23.0,444.0,0.2,0.1,1.0,0.5
Ma Salade Duo,FRA,Fish Meat Eggs,Meat,4.0,4.0,0.484251968503937,1.23,23.9,717.0,2.4,0.0,8.4,0.0
Croq' Extra Fromage gratiné &fondant,FRA,Composite foods,One-dish meals,15.0,15.0,0.7440944881889759,1.89,11.8,1123.0,6.1,3.4,15.5,19.7
2 Pavés de Zèbre marinés au Miel,FRA,Composite foods,One-dish meals,-1.0,-1.0,0.307086614173228,0.78,20.2,418.0,0.4,1.0,1.1,2.0
Le Filet de Poulet doré au four,FRA,Fish Meat Eggs,Meat,11.0,11.0,0.9448818897637801,2.4,21.0,413.0,0.3,1.1,1.0,1.3
Crousty Chicken Hot & Spicy épicé,FRA,Fish Meat Eggs,Meat,13.0,13.0,0.980314960629921,2.49,15.9,994.0,2.1,3.0,12.1,15.9
Emincés de Kangourou marinés aux 3 Poivres,FRA,Composite foods,One-dish meals,2.0,2.0,0.590551181102362,1.5,20.2,422.0,0.0,1.5,0.8,2.9
Pané façon Milanaise Aux Fines Herbes,FRA,Composite foods,One-dish meals,0.0,0.0,0.405511811023622,1.03,13.0,947.0,2.6,1.1,14.0,12.0
Filet entier de canard à trancher,FRA,Fish Meat Eggs,Meat,13.0,13.0,0.748031496062992,1.9,20.8,821.0,4.2,1.2,11.9,1.2
Chick'n Twist BBQ,FRA,Composite foods,One-dish meals,5.0,5.0,0.551181102362205,1.4,22.0,757.0,2.3,3.4,7.6,5.7
Panés Milanaise au Parmesan,FRA,Composite foods,One-dish meals,10.0,10.0,0.62992125984252,1.6,13.0,1089.0,3.1,2.1,17.0,14.0
Camembert de Normandie affiné,FRA,Milk and dairy products,Cheese,20.0,15.0,0.708661417322835,1.8,20.4,1169.0,13.7,0.5,22.0,0.5
Camembert de Normandie AOP au Lait Cru (22% MG),FRA,Milk and dairy products,Cheese,20.0,15.0,0.708661417322835,1.8,20.4,1169.0,13.7,0.5,22.0,0.5
Camembert de Normandie Marie Harel au lait crû ,FRA,Milk and dairy products,Cheese,20.0,15.0,0.708661417322835,1.8,20.4,1169.0,13.7,0.5,22.0,0.5
Petit camembert bio au lait cru,FRA,Milk and dairy products,Cheese,20.0,15.0,0.708661417322835,1.8,20.4,1169.0,13.7,0.5,22.0,0.5
Coulommiers,FRA,Milk and dairy products,Cheese,20.0,15.0,0.708661417322835,1.8,20.4,1169.0,13.7,0.5,22.0,0.5
"Amandina, Lait d'Amande Bio",FRA,Beverages,Non-sugared beverages,0.0,0.0,0.00393700787401575,0.01,1.6,256.0,0.4,3.4,4.1,4.3
Purée de sésame &quot;tahin&quot; Bio,FRA,Cereals and potatoes,Cereals,9.0,9.0,0.0511811023622047,0.13,17.7,2367.0,7.3,1.0,49.7,10.2
Purée crue d'amandes complètes,FRA,unknown,unknown,7.0,7.0,0.00393700787401575,0.01,22.5,2484.0,4.6,5.6,55.2,5.6
Purée Noix de Cajou,FRA,unknown,unknown,14.0,14.0,0.0196850393700787,0.05,18.6,2502.0,10.7,6.3,48.9,20.5
"Amandina, Lait d'Amande Bio",FRA,Beverages,Non-sugared beverages,0.0,0.0,0.00393700787401575,0.01,1.6,256.0,0.4,3.4,4.1,4.3
Tagliatelles œufs frais,FRA,Cereals and potatoes,Cereals,-6.0,-6.0,0.0125984251968504,0.032,14.0,1516.0,0.7,2.0,2.9,65.0
Rubans Oeufs Frais,FRA,Cereals and potatoes,Cereals,-6.0,-6.0,0.0125984251968504,0.032,14.0,1516.0,0.7,2.0,2.9,65.0
Torsades semi-complètes,FRA,unknown,unknown,-6.0,-6.0,0.0078740157480315,0.02,11.1,1506.0,0.2,1.5,1.5,73.8
Penne,FRA,Cereals and potatoes,Cereals,-5.0,-5.0,0.0,0.0,10.8,1462.0,0.5,2.1,1.8,71.0
Gaufres Liégeoises aux perles de sucre,FRA,unknown,unknown,24.0,24.0,0.3543307086614171,0.9,7.0,1904.0,12.0,28.0,25.0,51.0
Gaufres Pâtissières,FRA,unknown,unknown,17.0,17.0,0.354,0.8991600000000001,8.0,1935.0,3.0,33.0,25.0,53.0
Gaufres fines pur beurre à la Chicorée,FRA,unknown,unknown,25.0,25.0,0.31496062992126,0.8,6.0,1966.0,12.0,36.0,18.0,63.0
Gaufres Liégeoises Choco,FRA,unknown,unknown,23.0,23.0,0.31496062992126,0.8,6.0,1956.0,15.0,24.0,27.0,50.0
Gaufres Liegeoises,FRA,unknown,unknown,24.0,24.0,0.3543307086614171,0.9,7.0,1904.0,12.0,28.0,25.0,51.0
Équi'libre noisettes,FRA,Sugary snacks,Biscuits and cakes,8.0,8.0,0.118110236220472,0.3,6.4,2106.0,2.6,18.1,24.6,61.9
